day,open,high,low,close,volume,datetime
2025-10-09 14:05:00,404.29,405.35,402.0,402.19,64547,2025-10-09 14:05:00
2025-10-09 14:10:00,402.19,403.0,401.51,401.51,50912,2025-10-09 14:10:00
2025-10-09 14:15:00,401.41,401.41,398.52,399.07,59679,2025-10-09 14:15:00
2025-10-09 14:20:00,399.2,400.6,399.0,399.0,52040,2025-10-09 14:20:00
2025-10-09 14:25:00,399.01,399.56,395.01,395.66,70749,2025-10-09 14:25:00
2025-10-09 14:30:00,395.67,396.0,395.31,395.7,39097,2025-10-09 14:30:00
2025-10-09 14:35:00,395.7,398.31,395.7,397.5,45066,2025-10-09 14:35:00
2025-10-09 14:40:00,397.55,397.98,397.29,397.49,41947,2025-10-09 14:40:00
2025-10-09 14:45:00,397.49,397.99,397.29,397.53,40778,2025-10-09 14:45:00
2025-10-09 14:50:00,397.54,399.41,397.34,398.6,61925,2025-10-09 14:50:00
2025-10-09 14:55:00,398.6,398.99,396.0,398.83,91807,2025-10-09 14:55:00
2025-10-09 15:00:00,398.88,399.41,398.79,398.79,86587,2025-10-09 15:00:00
2025-10-10 09:35:00,395.88,398.28,386.99,387.0,447835,2025-10-10 09:35:00
2025-10-10 09:40:00,387.73,388.5,378.31,380.11,375289,2025-10-10 09:40:00
2025-10-10 09:45:00,380.11,380.66,371.01,371.01,517038,2025-10-10 09:45:00
2025-10-10 09:50:00,371.01,373.32,368.0,370.53,406453,2025-10-10 09:50:00
2025-10-10 09:55:00,370.45,376.86,369.8,374.0,249186,2025-10-10 09:55:00
2025-10-10 10:00:00,374.0,378.18,373.0,376.77,159189,2025-10-10 10:00:00
2025-10-10 10:05:00,376.7,376.7,373.04,374.6,116438,2025-10-10 10:05:00
2025-10-10 10:10:00,374.0,374.67,371.84,373.12,117378,2025-10-10 10:10:00
2025-10-10 10:15:00,373.61,374.0,371.84,372.64,73227,2025-10-10 10:15:00
2025-10-10 10:20:00,372.64,372.64,370.68,371.11,86972,2025-10-10 10:20:00
2025-10-10 10:25:00,371.07,372.02,368.88,371.7,161958,2025-10-10 10:25:00
2025-10-10 10:30:00,371.56,371.83,370.18,370.58,84414,2025-10-10 10:30:00
2025-10-10 10:35:00,371.2,371.67,370.05,371.45,69170,2025-10-10 10:35:00
2025-10-10 10:40:00,371.45,371.46,368.3,368.44,134281,2025-10-10 10:40:00
2025-10-10 10:45:00,368.59,369.0,366.8,368.53,142448,2025-10-10 10:45:00
2025-10-10 10:50:00,368.86,369.86,368.28,368.36,45571,2025-10-10 10:50:00
2025-10-10 10:55:00,368.92,369.75,368.01,368.6,36013,2025-10-10 10:55:00
2025-10-10 11:00:00,368.27,369.5,368.22,368.27,25008,2025-10-10 11:00:00
2025-10-10 11:05:00,368.23,368.23,366.89,367.02,78739,2025-10-10 11:05:00
2025-10-10 11:10:00,367.02,367.55,366.92,366.95,34086,2025-10-10 11:10:00
2025-10-10 11:15:00,366.9,367.03,365.87,366.67,65488,2025-10-10 11:15:00
2025-10-10 11:20:00,366.67,366.7,365.52,366.6,30470,2025-10-10 11:20:00
2025-10-10 11:25:00,366.6,366.66,365.6,365.6,27961,2025-10-10 11:25:00
2025-10-10 11:30:00,365.61,367.48,365.01,367.0,43360,2025-10-10 11:30:00
2025-10-10 13:05:00,367.47,367.8,364.38,364.49,85096,2025-10-10 13:05:00
2025-10-10 13:10:00,364.49,366.09,364.1,365.91,23680,2025-10-10 13:10:00
2025-10-10 13:15:00,365.62,366.78,365.55,365.61,34197,2025-10-10 13:15:00
2025-10-10 13:20:00,365.55,365.61,363.36,363.5,71012,2025-10-10 13:20:00
2025-10-10 13:25:00,363.5,365.16,363.36,364.64,39209,2025-10-10 13:25:00
2025-10-10 13:30:00,364.0,365.5,363.44,363.71,37960,2025-10-10 13:30:00
2025-10-10 13:35:00,363.71,364.2,363.0,363.7,74741,2025-10-10 13:35:00
2025-10-10 13:40:00,363.7,364.07,362.88,362.88,77104,2025-10-10 13:40:00
2025-10-10 13:45:00,362.88,362.89,361.28,361.55,77147,2025-10-10 13:45:00
2025-10-10 13:50:00,361.77,362.5,361.28,361.28,52434,2025-10-10 13:50:00
2025-10-10 13:55:00,361.29,363.75,361.03,362.9,44107,2025-10-10 13:55:00
2025-10-10 14:00:00,362.92,364.0,362.01,363.72,64574,2025-10-10 14:00:00
2025-10-10 14:05:00,363.08,363.99,361.88,362.47,40091,2025-10-10 14:05:00
2025-10-10 14:10:00,362.47,362.47,360.01,360.02,83468,2025-10-10 14:10:00
2025-10-10 14:15:00,360.01,360.69,359.51,360.69,60105,2025-10-10 14:15:00
2025-10-10 14:20:00,360.58,360.88,359.81,360.88,42131,2025-10-10 14:20:00
2025-10-10 14:25:00,360.88,361.33,360.0,360.67,35686,2025-10-10 14:25:00
2025-10-10 14:30:00,360.67,360.67,358.88,358.89,97067,2025-10-10 14:30:00
2025-10-10 14:35:00,358.89,359.81,358.58,359.33,79461,2025-10-10 14:35:00
2025-10-10 14:40:00,359.7,360.0,359.31,359.33,53304,2025-10-10 14:40:00
2025-10-10 14:45:00,359.33,359.7,358.38,358.49,59632,2025-10-10 14:45:00
2025-10-10 14:50:00,358.44,358.46,358.11,358.21,59482,2025-10-10 14:50:00
2025-10-10 14:55:00,358.22,361.27,358.01,359.88,117454,2025-10-10 14:55:00
2025-10-10 15:00:00,359.29,360.35,359.14,360.01,69102,2025-10-10 15:00:00
2025-10-13 09:35:00,349.8,369.08,349.8,369.08,561654,2025-10-13 09:35:00
2025-10-13 09:40:00,369.08,372.99,368.8,370.21,557823,2025-10-13 09:40:00
2025-10-13 09:45:00,370.2,379.98,370.0,379.6,341130,2025-10-13 09:45:00
2025-10-13 09:50:00,379.97,382.99,373.15,374.08,334675,2025-10-13 09:50:00
2025-10-13 09:55:00,374.12,374.97,369.0,370.86,248451,2025-10-13 09:55:00
2025-10-13 10:00:00,370.85,370.85,365.79,367.22,201205,2025-10-13 10:00:00
2025-10-13 10:05:00,367.22,367.23,363.0,364.49,130399,2025-10-13 10:05:00
2025-10-13 10:10:00,364.49,365.0,363.3,364.16,107191,2025-10-13 10:10:00
2025-10-13 10:15:00,364.17,365.54,362.08,364.45,96608,2025-10-13 10:15:00
2025-10-13 10:20:00,364.96,366.56,363.7,366.54,83447,2025-10-13 10:20:00
2025-10-13 10:25:00,366.54,367.86,364.4,364.59,43638,2025-10-13 10:25:00
2025-10-13 10:30:00,364.66,372.0,364.0,372.0,106664,2025-10-13 10:30:00
2025-10-13 10:35:00,370.88,374.0,366.18,370.87,186919,2025-10-13 10:35:00
2025-10-13 10:40:00,370.87,370.88,368.0,370.0,67343,2025-10-13 10:40:00
2025-10-13 10:45:00,370.05,373.91,370.05,371.28,124927,2025-10-13 10:45:00
2025-10-13 10:50:00,371.28,372.88,370.51,371.85,58447,2025-10-13 10:50:00
2025-10-13 10:55:00,370.96,370.96,369.0,370.51,55683,2025-10-13 10:55:00
2025-10-13 11:00:00,370.5,370.99,368.19,368.19,38873,2025-10-13 11:00:00
2025-10-13 11:05:00,368.1,370.9,367.0,369.86,64941,2025-10-13 11:05:00
2025-10-13 11:10:00,370.1,371.84,369.88,371.25,40450,2025-10-13 11:10:00
2025-10-13 11:15:00,370.36,370.46,369.0,369.01,31332,2025-10-13 11:15:00
2025-10-13 11:20:00,369.01,371.8,368.39,371.56,42431,2025-10-13 11:20:00
2025-10-13 11:25:00,371.8,372.6,370.0,370.22,92354,2025-10-13 11:25:00
2025-10-13 11:30:00,370.8,370.8,367.45,367.45,62250,2025-10-13 11:30:00
2025-10-13 13:05:00,367.45,369.99,367.45,368.06,84439,2025-10-13 13:05:00
2025-10-13 13:10:00,368.06,369.69,367.5,367.5,40622,2025-10-13 13:10:00
2025-10-13 13:15:00,367.5,368.43,366.16,367.45,29930,2025-10-13 13:15:00
2025-10-13 13:20:00,367.49,367.92,366.16,366.51,38904,2025-10-13 13:20:00
2025-10-13 13:25:00,367.0,368.5,367.0,367.91,40314,2025-10-13 13:25:00
2025-10-13 13:30:00,367.48,370.0,367.31,369.96,41313,2025-10-13 13:30:00
2025-10-13 13:35:00,369.96,370.0,368.68,369.95,27794,2025-10-13 13:35:00
2025-10-13 13:40:00,369.96,370.79,368.94,369.78,30493,2025-10-13 13:40:00
2025-10-13 13:45:00,370.15,372.91,370.15,371.02,40638,2025-10-13 13:45:00
2025-10-13 13:50:00,371.02,371.63,369.8,371.53,75071,2025-10-13 13:50:00
2025-10-13 13:55:00,370.95,372.88,369.99,372.86,47301,2025-10-13 13:55:00
2025-10-13 14:00:00,372.75,375.28,372.0,374.12,105508,2025-10-13 14:00:00
2025-10-13 14:05:00,374.12,374.88,372.68,374.8,33555,2025-10-13 14:05:00
2025-10-13 14:10:00,373.71,374.77,372.15,373.4,30699,2025-10-13 14:10:00
2025-10-13 14:15:00,373.4,373.64,373.0,373.01,17347,2025-10-13 14:15:00
2025-10-13 14:20:00,373.01,373.49,372.0,373.49,41595,2025-10-13 14:20:00
2025-10-13 14:25:00,373.49,376.88,373.49,376.88,69759,2025-10-13 14:25:00
2025-10-13 14:30:00,376.66,379.9,376.5,378.06,108693,2025-10-13 14:30:00
2025-10-13 14:35:00,378.06,380.38,378.05,380.38,151373,2025-10-13 14:35:00
2025-10-13 14:40:00,380.21,388.34,380.21,387.88,355018,2025-10-13 14:40:00
2025-10-13 14:45:00,387.88,387.88,383.01,383.34,163375,2025-10-13 14:45:00
2025-10-13 14:50:00,383.34,383.87,380.56,383.6,118525,2025-10-13 14:50:00
2025-10-13 14:55:00,383.87,385.44,383.01,385.1,155870,2025-10-13 14:55:00
2025-10-13 15:00:00,385.13,385.13,384.01,384.64,88984,2025-10-13 15:00:00
2025-10-14 09:35:00,403.0,403.01,394.0,397.81,638330,2025-10-14 09:35:00
2025-10-14 09:40:00,397.81,408.86,397.8,407.02,548795,2025-10-14 09:40:00
2025-10-14 09:45:00,405.36,418.18,403.55,411.92,699038,2025-10-14 09:45:00
2025-10-14 09:50:00,411.51,415.85,410.0,410.91,294231,2025-10-14 09:50:00
2025-10-14 09:55:00,410.99,412.0,403.55,405.32,287245,2025-10-14 09:55:00
2025-10-14 10:00:00,405.48,408.03,404.01,406.96,183531,2025-10-14 10:00:00
2025-10-14 10:05:00,406.93,414.0,406.0,413.5,266343,2025-10-14 10:05:00
2025-10-14 10:10:00,413.5,414.67,410.0,410.7,226585,2025-10-14 10:10:00
2025-10-14 10:15:00,410.7,411.78,406.0,410.27,183658,2025-10-14 10:15:00
2025-10-14 10:20:00,410.32,417.68,408.0,414.35,301483,2025-10-14 10:20:00
2025-10-14 10:25:00,414.35,414.99,409.03,410.91,107516,2025-10-14 10:25:00
2025-10-14 10:30:00,410.74,410.74,405.0,405.0,144495,2025-10-14 10:30:00
2025-10-14 10:35:00,405.0,408.85,402.0,406.0,105802,2025-10-14 10:35:00
2025-10-14 10:40:00,406.0,407.65,403.81,405.0,75551,2025-10-14 10:40:00
2025-10-14 10:45:00,405.0,409.66,404.25,406.5,64626,2025-10-14 10:45:00
2025-10-14 10:50:00,406.0,409.47,405.36,407.53,69119,2025-10-14 10:50:00
2025-10-14 10:55:00,407.52,409.09,405.11,406.02,48266,2025-10-14 10:55:00
2025-10-14 11:00:00,406.01,406.29,403.3,403.3,75376,2025-10-14 11:00:00
2025-10-14 11:05:00,403.23,404.97,403.2,404.02,46339,2025-10-14 11:05:00
2025-10-14 11:10:00,404.01,404.01,400.02,400.39,89272,2025-10-14 11:10:00
2025-10-14 11:15:00,400.4,401.7,400.08,401.0,71158,2025-10-14 11:15:00
2025-10-14 11:20:00,401.0,401.55,399.0,399.02,56097,2025-10-14 11:20:00
2025-10-14 11:25:00,399.02,403.99,399.0,400.0,59601,2025-10-14 11:25:00
2025-10-14 11:30:00,401.1,408.6,401.0,403.02,147330,2025-10-14 11:30:00
2025-10-14 13:05:00,403.97,404.22,398.64,398.64,85949,2025-10-14 13:05:00
2025-10-14 13:10:00,398.6,399.2,396.58,397.64,74255,2025-10-14 13:10:00
2025-10-14 13:15:00,397.66,398.78,395.18,396.21,114848,2025-10-14 13:15:00
2025-10-14 13:20:00,397.65,405.33,396.3,405.33,88622,2025-10-14 13:20:00
2025-10-14 13:25:00,405.45,406.0,402.0,403.11,73315,2025-10-14 13:25:00
2025-10-14 13:30:00,403.12,408.48,402.25,405.62,79853,2025-10-14 13:30:00
2025-10-14 13:35:00,405.65,407.78,404.48,405.3,66833,2025-10-14 13:35:00
2025-10-14 13:40:00,405.41,405.82,402.05,403.01,47309,2025-10-14 13:40:00
2025-10-14 13:45:00,403.79,403.85,402.78,403.63,32595,2025-10-14 13:45:00
2025-10-14 13:50:00,403.63,403.85,402.65,403.79,36512,2025-10-14 13:50:00
2025-10-14 13:55:00,403.09,403.09,400.66,402.88,40921,2025-10-14 13:55:00
2025-10-14 14:00:00,402.88,403.0,400.25,400.25,36958,2025-10-14 14:00:00
2025-10-14 14:05:00,400.24,401.55,399.05,399.2,42528,2025-10-14 14:05:00
2025-10-14 14:10:00,399.2,400.0,399.0,399.1,31620,2025-10-14 14:10:00
2025-10-14 14:15:00,399.2,399.7,398.0,399.07,43367,2025-10-14 14:15:00
2025-10-14 14:20:00,399.13,399.18,395.85,396.02,64077,2025-10-14 14:20:00
2025-10-14 14:25:00,396.09,399.0,396.09,398.44,61181,2025-10-14 14:25:00
2025-10-14 14:30:00,398.44,399.0,396.03,398.31,74366,2025-10-14 14:30:00
2025-10-14 14:35:00,398.31,402.0,397.99,399.05,55950,2025-10-14 14:35:00
2025-10-14 14:40:00,398.38,399.05,396.41,396.76,39003,2025-10-14 14:40:00
2025-10-14 14:45:00,396.6,397.54,396.12,396.77,78475,2025-10-14 14:45:00
2025-10-14 14:50:00,396.77,397.02,395.83,396.97,77262,2025-10-14 14:50:00
2025-10-14 14:55:00,396.88,398.6,396.23,396.97,90220,2025-10-14 14:55:00
2025-10-14 15:00:00,396.98,397.38,396.98,397.01,97229,2025-10-14 15:00:00
2025-10-15 09:35:00,404.0,408.36,399.0,407.92,492947,2025-10-15 09:35:00
2025-10-15 09:40:00,407.98,409.95,402.0,408.5,330825,2025-10-15 09:40:00
2025-10-15 09:45:00,408.5,419.88,408.0,419.88,602418,2025-10-15 09:45:00
2025-10-15 09:50:00,419.88,427.0,419.36,423.01,647999,2025-10-15 09:50:00
2025-10-15 09:55:00,422.6,430.86,422.6,423.25,419003,2025-10-15 09:55:00
2025-10-15 10:00:00,423.5,433.0,423.0,433.0,407014,2025-10-15 10:00:00
2025-10-15 10:05:00,432.57,439.24,429.0,435.0,457033,2025-10-15 10:05:00
2025-10-15 10:10:00,435.0,437.16,432.01,434.98,189196,2025-10-15 10:10:00
2025-10-15 10:15:00,434.01,434.99,430.0,432.02,153387,2025-10-15 10:15:00
2025-10-15 10:20:00,432.0,434.0,429.86,431.89,172876,2025-10-15 10:20:00
2025-10-15 10:25:00,430.5,431.89,426.77,427.5,114090,2025-10-15 10:25:00
2025-10-15 10:30:00,427.5,431.0,426.77,426.83,116956,2025-10-15 10:30:00
2025-10-15 10:35:00,426.8,426.8,422.18,422.18,114542,2025-10-15 10:35:00
2025-10-15 10:40:00,422.15,426.0,421.73,425.99,104562,2025-10-15 10:40:00
2025-10-15 10:45:00,426.0,426.88,422.57,422.97,56602,2025-10-15 10:45:00
2025-10-15 10:50:00,422.65,426.0,422.5,423.33,35046,2025-10-15 10:50:00
2025-10-15 10:55:00,423.47,426.0,423.01,423.96,35955,2025-10-15 10:55:00
2025-10-15 11:00:00,423.5,423.9,421.5,421.7,57969,2025-10-15 11:00:00
2025-10-15 11:05:00,421.64,423.5,421.13,421.14,59249,2025-10-15 11:05:00
2025-10-15 11:10:00,421.26,421.68,419.9,419.9,73443,2025-10-15 11:10:00
2025-10-15 11:15:00,419.48,419.48,415.58,417.0,65500,2025-10-15 11:15:00
2025-10-15 11:20:00,417.8,418.66,416.66,418.1,33390,2025-10-15 11:20:00
2025-10-15 11:25:00,418.08,418.08,415.0,415.98,60736,2025-10-15 11:25:00
2025-10-15 11:30:00,415.98,418.34,415.0,416.01,30016,2025-10-15 11:30:00
2025-10-15 13:05:00,416.01,416.91,411.68,416.7,85553,2025-10-15 13:05:00
2025-10-15 13:10:00,416.91,416.99,415.06,415.6,31478,2025-10-15 13:10:00
2025-10-15 13:15:00,415.47,416.0,414.04,414.3,31596,2025-10-15 13:15:00
2025-10-15 13:20:00,414.34,416.43,414.0,414.0,50792,2025-10-15 13:20:00
2025-10-15 13:25:00,414.0,414.69,411.31,411.31,48770,2025-10-15 13:25:00
2025-10-15 13:30:00,411.33,412.06,410.76,411.42,52702,2025-10-15 13:30:00
2025-10-15 13:35:00,411.42,412.8,411.1,412.0,47561,2025-10-15 13:35:00
2025-10-15 13:40:00,411.99,416.38,411.41,415.9,41395,2025-10-15 13:40:00
2025-10-15 13:45:00,415.9,416.88,415.0,416.88,51140,2025-10-15 13:45:00
2025-10-15 13:50:00,416.88,416.97,414.0,414.66,41067,2025-10-15 13:50:00
2025-10-15 13:55:00,414.59,414.78,413.63,414.06,17022,2025-10-15 13:55:00
2025-10-15 14:00:00,414.02,415.5,413.27,413.3,20083,2025-10-15 14:00:00
2025-10-15 14:05:00,413.3,414.52,412.0,413.0,29825,2025-10-15 14:05:00
2025-10-15 14:10:00,413.0,414.0,411.51,412.5,33536,2025-10-15 14:10:00
2025-10-15 14:15:00,412.88,413.2,411.71,412.2,27111,2025-10-15 14:15:00
2025-10-15 14:20:00,412.15,412.81,411.56,411.56,27760,2025-10-15 14:20:00
2025-10-15 14:25:00,411.53,415.0,411.3,415.0,47390,2025-10-15 14:25:00
2025-10-15 14:30:00,415.0,416.92,414.11,415.02,40625,2025-10-15 14:30:00
2025-10-15 14:35:00,415.03,415.47,413.22,414.03,31599,2025-10-15 14:35:00
2025-10-15 14:40:00,414.05,414.99,414.04,414.9,21842,2025-10-15 14:40:00
2025-10-15 14:45:00,414.55,414.97,414.11,414.35,42781,2025-10-15 14:45:00
2025-10-15 14:50:00,414.36,414.84,414.08,414.67,67993,2025-10-15 14:50:00
2025-10-15 14:55:00,414.25,414.68,413.81,414.48,89239,2025-10-15 14:55:00
2025-10-15 15:00:00,414.14,414.9,414.1,414.9,75505,2025-10-15 15:00:00
2025-10-16 09:35:00,409.0,413.78,405.82,412.4,339450,2025-10-16 09:35:00
2025-10-16 09:40:00,411.84,412.53,405.53,407.5,261529,2025-10-16 09:40:00
2025-10-16 09:45:00,407.5,411.0,406.06,406.06,157501,2025-10-16 09:45:00
2025-10-16 09:50:00,406.11,413.0,405.18,408.0,148197,2025-10-16 09:50:00
2025-10-16 09:55:00,407.89,411.6,407.6,410.0,71016,2025-10-16 09:55:00
2025-10-16 10:00:00,410.0,410.8,406.5,407.32,92983,2025-10-16 10:00:00
2025-10-16 10:05:00,407.8,410.19,407.4,408.81,76114,2025-10-16 10:05:00
2025-10-16 10:10:00,409.68,412.8,409.22,410.7,97567,2025-10-16 10:10:00
2025-10-16 10:15:00,410.7,414.18,410.0,413.99,113700,2025-10-16 10:15:00
2025-10-16 10:20:00,413.08,414.23,412.0,412.0,66429,2025-10-16 10:20:00
2025-10-16 10:25:00,412.02,417.99,412.0,417.47,130668,2025-10-16 10:25:00
2025-10-16 10:30:00,416.31,417.36,411.28,411.53,96646,2025-10-16 10:30:00
2025-10-16 10:35:00,411.66,412.49,408.0,408.0,103964,2025-10-16 10:35:00
2025-10-16 10:40:00,408.04,413.0,408.0,411.67,95472,2025-10-16 10:40:00
2025-10-16 10:45:00,411.68,412.0,410.0,410.1,30226,2025-10-16 10:45:00
2025-10-16 10:50:00,410.1,411.88,409.88,409.88,41472,2025-10-16 10:50:00
2025-10-16 10:55:00,409.88,409.99,408.21,408.27,56909,2025-10-16 10:55:00
2025-10-16 11:00:00,408.27,410.7,408.26,410.11,51630,2025-10-16 11:00:00
2025-10-16 11:05:00,410.4,410.73,408.6,409.0,24549,2025-10-16 11:05:00
2025-10-16 11:10:00,409.01,409.17,407.18,407.19,63753,2025-10-16 11:10:00
2025-10-16 11:15:00,407.19,408.88,407.0,407.55,68686,2025-10-16 11:15:00
2025-10-16 11:20:00,407.71,409.82,407.57,408.03,28699,2025-10-16 11:20:00
2025-10-16 11:25:00,408.89,409.81,408.12,409.0,25447,2025-10-16 11:25:00
2025-10-16 11:30:00,409.0,409.95,408.0,408.0,23602,2025-10-16 11:30:00
2025-10-16 13:05:00,408.0,408.0,406.13,406.13,67000,2025-10-16 13:05:00
2025-10-16 13:10:00,406.28,407.85,406.09,406.26,28699,2025-10-16 13:10:00
2025-10-16 13:15:00,406.89,407.64,406.1,406.35,27033,2025-10-16 13:15:00
2025-10-16 13:20:00,406.36,407.08,405.28,406.23,65496,2025-10-16 13:20:00
2025-10-16 13:25:00,406.22,406.65,405.0,405.0,48547,2025-10-16 13:25:00
2025-10-16 13:30:00,405.01,407.05,405.0,407.02,84992,2025-10-16 13:30:00
2025-10-16 13:35:00,406.98,407.01,404.74,404.74,53810,2025-10-16 13:35:00
2025-10-16 13:40:00,404.74,405.33,403.08,403.11,62978,2025-10-16 13:40:00
2025-10-16 13:45:00,403.1,405.0,403.0,404.3,45024,2025-10-16 13:45:00
2025-10-16 13:50:00,404.31,404.85,403.0,403.5,59528,2025-10-16 13:50:00
2025-10-16 13:55:00,403.49,405.0,403.03,404.56,22187,2025-10-16 13:55:00
2025-10-16 14:00:00,404.46,406.01,404.06,404.27,36463,2025-10-16 14:00:00
2025-10-16 14:05:00,404.51,408.88,404.0,408.88,97119,2025-10-16 14:05:00
2025-10-16 14:10:00,408.51,410.48,407.05,407.28,120458,2025-10-16 14:10:00
2025-10-16 14:15:00,407.28,408.35,406.24,407.43,23712,2025-10-16 14:15:00
2025-10-16 14:20:00,407.11,407.24,405.2,405.9,32682,2025-10-16 14:20:00
2025-10-16 14:25:00,405.9,406.11,404.27,404.33,29462,2025-10-16 14:25:00
2025-10-16 14:30:00,404.27,404.82,403.09,404.69,53653,2025-10-16 14:30:00
2025-10-16 14:35:00,405.0,405.0,403.18,403.42,35874,2025-10-16 14:35:00
2025-10-16 14:40:00,403.5,404.0,401.57,401.57,82217,2025-10-16 14:40:00
2025-10-16 14:45:00,401.51,402.0,400.11,401.0,135096,2025-10-16 14:45:00
2025-10-16 14:50:00,400.99,403.34,400.8,401.06,83124,2025-10-16 14:50:00
2025-10-16 14:55:00,401.02,403.58,401.02,403.58,51739,2025-10-16 14:55:00
2025-10-16 15:00:00,403.1,405.0,402.52,405.0,63015,2025-10-16 15:00:00
2025-10-17 09:35:00,399.5,399.5,382.02,385.78,619773,2025-10-17 09:35:00
2025-10-17 09:40:00,385.66,393.0,382.84,391.5,476003,2025-10-17 09:40:00
2025-10-17 09:45:00,391.38,391.99,381.0,382.61,318473,2025-10-17 09:45:00
2025-10-17 09:50:00,382.6,386.2,382.5,385.98,138523,2025-10-17 09:50:00
2025-10-17 09:55:00,385.46,386.7,383.01,384.9,91155,2025-10-17 09:55:00
2025-10-17 10:00:00,384.9,385.0,382.28,382.47,97149,2025-10-17 10:00:00
2025-10-17 10:05:00,382.77,382.77,379.62,381.1,277085,2025-10-17 10:05:00
2025-10-17 10:10:00,381.1,382.32,379.9,380.01,124417,2025-10-17 10:10:00
2025-10-17 10:15:00,379.94,382.44,378.98,381.0,96483,2025-10-17 10:15:00
2025-10-17 10:20:00,381.0,384.36,380.03,382.0,64301,2025-10-17 10:20:00
2025-10-17 10:25:00,382.06,383.95,381.0,382.53,52606,2025-10-17 10:25:00
2025-10-17 10:30:00,382.48,384.88,381.35,382.83,28185,2025-10-17 10:30:00
2025-10-17 10:35:00,383.83,383.99,382.38,383.29,39660,2025-10-17 10:35:00
2025-10-17 10:40:00,383.19,384.97,383.0,384.8,43208,2025-10-17 10:40:00
2025-10-17 10:45:00,384.68,387.58,384.68,385.38,63484,2025-10-17 10:45:00
2025-10-17 10:50:00,385.19,385.37,384.32,385.22,14628,2025-10-17 10:50:00
2025-10-17 10:55:00,385.1,385.41,383.01,385.0,22117,2025-10-17 10:55:00
2025-10-17 11:00:00,386.0,386.51,383.88,385.03,24036,2025-10-17 11:00:00
2025-10-17 11:05:00,385.03,385.03,382.1,382.58,25152,2025-10-17 11:05:00
2025-10-17 11:10:00,382.11,382.25,380.75,380.9,26374,2025-10-17 11:10:00
2025-10-17 11:15:00,380.9,381.73,380.38,381.39,31436,2025-10-17 11:15:00
2025-10-17 11:20:00,381.38,382.0,380.7,381.01,12378,2025-10-17 11:20:00
2025-10-17 11:25:00,381.01,381.92,380.61,380.61,32044,2025-10-17 11:25:00
2025-10-17 11:30:00,380.67,380.93,379.0,380.01,76410,2025-10-17 11:30:00
2025-10-17 13:05:00,380.01,380.85,378.0,378.3,105261,2025-10-17 13:05:00
2025-10-17 13:10:00,378.3,379.56,378.3,378.61,40028,2025-10-17 13:10:00
2025-10-17 13:15:00,378.41,379.55,378.4,378.84,24788,2025-10-17 13:15:00
2025-10-17 13:20:00,378.84,379.4,378.41,378.42,33811,2025-10-17 13:20:00
2025-10-17 13:25:00,378.5,380.87,378.43,379.57,36265,2025-10-17 13:25:00
2025-10-17 13:30:00,380.05,380.05,378.34,380.05,39329,2025-10-17 13:30:00
2025-10-17 13:35:00,379.99,380.23,379.02,379.5,21827,2025-10-17 13:35:00
2025-10-17 13:40:00,379.5,379.98,378.5,378.55,42255,2025-10-17 13:40:00
